Name,Term,Session,Subject,Catalog,Section,Descr,Tot Enrl,Grade,Count
"Alfano,Peter",1188,1,MRTS,2400,2,DIGITAL MED WRITING,17,B,4
"Alfano,Peter",1188,1,MRTS,2400,2,DIGITAL MED WRITING,17,C,1
"Alfano,Peter",1188,1,MRTS,2400,2,DIGITAL MED WRITING,17,W,1
"Allan,Amalia",1188,1,MUED,1130,6,FOUNDATIONS,22,A,18
"Allan,Amalia",1188,1,MUED,1130,6,FOUNDATIONS,22,B,4
"Allen,Jeff M",1188,1,INFO,4306,1,PROJ MGMT & INFO SYS,29,A,16
"Allen,Jeff M",1188,1,INFO,4306,1,PROJ MGMT & INFO SYS,29,B,7
"Allen,Jeff M",1188,1,INFO,4306,1,PROJ MGMT & INFO SYS,29,C,3
"Allen,Jeff M",1188,1,INFO,4306,1,PROJ MGMT & INFO SYS,29,D,1
"Allen,Jeff M",1188,1,INFO,4306,1,PROJ MGMT & INFO SYS,29,F,1
"Allen,Jeff M",1188,1,INFO,4306,1,PROJ MGMT & INFO SYS,29,W,1
"Allen,Jeff M",1188,1,INFO,5306,1,PROJ MGMT - INFO SYS,22,A,18
"Allen,Jeff M",1188,1,INFO,5306,1,PROJ MGMT - INFO SYS,22,B,1
