Term,Session,Subject,Catalog,Section,Descr,Name,Tot Enrl,Grade,Count ID,Actual Count
2017 Fall,1,BEHV,3150,001,BASIC BEHAV PRINC,"Vaidya,Manish",75,A,123,41
2017 Fall,1,BEHV,3150,001,BASIC BEHAV PRINC,"Vaidya,Manish",75,B,45,15
2017 Fall,1,BEHV,3150,001,BASIC BEHAV PRINC,"Vaidya,Manish",75,C,39,13
2017 Fall,1,BEHV,3150,001,BASIC BEHAV PRINC,"Vaidya,Manish",75,D,6,2
2017 Fall,1,BEHV,3150,001,BASIC BEHAV PRINC,"Vaidya,Manish",75,F,12,4
2017 Fall,1,BEHV,3200,001,WEIRD BEHAVIOR,"Lovelace,Bryan Scott",102,A,282,94
2017 Fall,1,BEHV,3200,001,WEIRD BEHAVIOR,"Lovelace,Bryan Scott",102,B,12,4
2017 Fall,1,BEHV,3200,001,WEIRD BEHAVIOR,"Lovelace,Bryan Scott",102,C,6,2
2017 Fall,1,BEHV,3200,001,WEIRD BEHAVIOR,"Lovelace,Bryan Scott",102,P,3,1
2017 Fall,1,BEHV,3200,001,WEIRD BEHAVIOR,"Lovelace,Bryan Scott",102,W,3,1
2017 Fall,1,BEHV,3200,002,WEIRD BEHAVIOR,"Lovelace,Bryan Scott",119,A,333,111
2017 Fall,1,BEHV,3200,002,WEIRD BEHAVIOR,"Lovelace,Bryan Scott",119,B,3,1
2017 Fall,1,BEHV,3200,002,WEIRD BEHAVIOR,"Lovelace,Bryan Scott",119,C,3,1
2017 Fall,1,BEHV,3200,002,WEIRD BEHAVIOR,"Lovelace,Bryan Scott",119,D,3,1
2017 Fall,1,BEHV,3200,002,WEIRD BEHAVIOR,"Lovelace,Bryan Scott",119,F,6,2
2017 Fall,1,BEHV,3200,002,WEIRD BEHAVIOR,"Lovelace,Bryan Scott",119,P,3,1
2017 Fall,1,BEHV,3200,002,WEIRD BEHAVIOR,"Lovelace,Bryan Scott",119,W,6,2
2017 Fall,1,BEHV,3440,001,DATA COLL & ANL,"Magee,Sandy Kay",45,A,96,32
2017 Fall,1,BEHV,3440,001,DATA COLL & ANL,"Magee,Sandy Kay",45,B,30,10
2017 Fall,1,BEHV,3440,001,DATA COLL & ANL,"Magee,Sandy Kay",45,C,3,1
2017 Fall,1,BEHV,3440,001,DATA COLL & ANL,"Magee,Sandy Kay",45,D,3,1
2017 Fall,1,BEHV,3440,001,DATA COLL & ANL,"Magee,Sandy Kay",45,F,3,1
2017 Fall,1,BEHV,3550,001,BEHV CHANGE TECHN,"Magee,Sandy Kay",27,A,36,12
2017 Fall,1,BEHV,3550,001,BEHV CHANGE TECHN,"Magee,Sandy Kay",27,B,33,11
2017 Fall,1,BEHV,3550,001,BEHV CHANGE TECHN,"Magee,Sandy Kay",27,C,6,2
2017 Fall,1,BEHV,3550,001,BEHV CHANGE TECHN,"Magee,Sandy Kay",27,D,6,2
2017 Fall,1,BEHV,3660,001,SRVY BEH ANAL LIT,"Sota,Melinda Sharon",31,A,54,18
2017 Fall,1,BEHV,3660,001,SRVY BEH ANAL LIT,"Sota,Melinda Sharon",31,B,24,8
2017 Fall,1,BEHV,3660,001,SRVY BEH ANAL LIT,"Sota,Melinda Sharon",31,C,3,1
2017 Fall,1,BEHV,3660,001,SRVY BEH ANAL LIT,"Sota,Melinda Sharon",31,F,12,4
2017 Fall,1,BEHV,3770,001,BLDG SKLS BEH ANL,"Hunter,Mary",24,A,42,14
2017 Fall,1,BEHV,3770,001,BLDG SKLS BEH ANL,"Hunter,Mary",24,B,9,3
2017 Fall,1,BEHV,3770,001,BLDG SKLS BEH ANL,"Hunter,Mary",24,C,12,4
2017 Fall,1,BEHV,3770,001,BLDG SKLS BEH ANL,"Hunter,Mary",24,F,6,2
2017 Fall,1,BEHV,3770,001,BLDG SKLS BEH ANL,"Hunter,Mary",24,W,3,1
2017 Fall,1,BEHV,4010,001,FNCT ANA PROB BEH,"Toussaint,Karen Ann",35,A,42,14
2017 Fall,1,BEHV,4010,001,FNCT ANA PROB BEH,"Toussaint,Karen Ann",35,B,21,7
2017 Fall,1,BEHV,4010,001,FNCT ANA PROB BEH,"Toussaint,Karen Ann",35,C,27,9
2017 Fall,1,BEHV,4010,001,FNCT ANA PROB BEH,"Toussaint,Karen Ann",35,D,6,2
2017 Fall,1,BEHV,4010,001,FNCT ANA PROB BEH,"Toussaint,Karen Ann",35,F,6,2
2017 Fall,1,BEHV,4010,001,FNCT ANA PROB BEH,"Toussaint,Karen Ann",35,W,3,1
2017 Fall,1,BEHV,4310,001,BEH PRIN & SLF MGMT,"Magee,Sandy Kay",62,A,90,30
2017 Fall,1,BEHV,4310,001,BEH PRIN & SLF MGMT,"Magee,Sandy Kay",62,B,54,18
2017 Fall,1,BEHV,4310,001,BEH PRIN & SLF MGMT,"Magee,Sandy Kay",62,C,30,10
2017 Fall,1,BEHV,4310,001,BEH PRIN & SLF MGMT,"Magee,Sandy Kay",62,D,3,1
2017 Fall,1,BEHV,4310,001,BEH PRIN & SLF MGMT,"Magee,Sandy Kay",62,F,9,3
2017 Fall,1,BEHV,4400,001,ORGNZTNL BEH MGMT,"Vaidya,Manish",47,A,75,25
2017 Fall,1,BEHV,4400,001,ORGNZTNL BEH MGMT,"Vaidya,Manish",47,B,45,15
2017 Fall,1,BEHV,4400,001,ORGNZTNL BEH MGMT,"Vaidya,Manish",47,C,18,6
2017 Fall,1,BEHV,4400,001,ORGNZTNL BEH MGMT,"Vaidya,Manish",47,F,3,1
2017 Fall,1,BEHV,4750,001,CAPSTONE IN BEHV,"Smith,Rick G",26,A,45,15
2017 Fall,1,BEHV,4750,001,CAPSTONE IN BEHV,"Smith,Rick G",26,B,12,4
2017 Fall,1,BEHV,4750,001,CAPSTONE IN BEHV,"Smith,Rick G",26,C,9,3
2017 Fall,1,BEHV,4750,001,CAPSTONE IN BEHV,"Smith,Rick G",26,F,6,2
2017 Fall,1,BEHV,4750,001,CAPSTONE IN BEHV,"Smith,Rick G",26,W,6,2
2017 Fall,1,BEHV,5000,001,OBS & MEAS BEH & ENV,"Becker,April",22,A,66,22
2017 Fall,1,BEHV,5100,001,INTRO BEHV ANLYS,"Cihon,Traci Michelle",23,A,42,14
2017 Fall,1,BEHV,5100,001,INTRO BEHV ANLYS,"Cihon,Traci Michelle",23,B,24,8
2017 Fall,1,BEHV,5100,001,INTRO BEHV ANLYS,"Cihon,Traci Michelle",23,W,3,1
2017 Fall,1,BEHV,5130,771,BASIC BEH PRIN,"Wheetley,Brook Bain",7,A,18,6
2017 Fall,1,BEHV,5130,771,BASIC BEH PRIN,"Wheetley,Brook Bain",7,B,3,1
2017 Fall,1,BEHV,5130,991,BASIC BEH PRIN,"Wheetley,Brook Bain",13,A,24,8
2017 Fall,1,BEHV,5130,991,BASIC BEH PRIN,"Wheetley,Brook Bain",13,B,6,2
2017 Fall,1,BEHV,5130,991,BASIC BEH PRIN,"Wheetley,Brook Bain",13,C,3,1
2017 Fall,1,BEHV,5130,991,BASIC BEH PRIN,"Wheetley,Brook Bain",13,F,3,1
2017 Fall,1,BEHV,5130,991,BASIC BEH PRIN,"Wheetley,Brook Bain",13,I,3,1
2017 Fall,1,BEHV,5140,001,RESEARCH METHODS,"Sota,Melinda Sharon",16,A,48,16
2017 Fall,1,BEHV,5150,772,TECHNIQUE IN ABAN,"Wheetley,Brook Bain",5,A,6,2
2017 Fall,1,BEHV,5150,772,TECHNIQUE IN ABAN,"Wheetley,Brook Bain",5,B,6,2
2017 Fall,1,BEHV,5150,772,TECHNIQUE IN ABAN,"Wheetley,Brook Bain",5,I,3,1
2017 Fall,1,BEHV,5150,992,TECHNIQUE IN ABAN,"Wheetley,Brook Bain",12,A,24,8
2017 Fall,1,BEHV,5150,992,TECHNIQUE IN ABAN,"Wheetley,Brook Bain",12,B,6,2
2017 Fall,1,BEHV,5150,992,TECHNIQUE IN ABAN,"Wheetley,Brook Bain",12,F,6,2
2017 Fall,1,BEHV,5170,773,RES & APP IN BEH ANLYS,"Magee,Sandy Kay",8,A,3,1
2017 Fall,1,BEHV,5170,773,RES & APP IN BEH ANLYS,"Magee,Sandy Kay",8,B,12,4
2017 Fall,1,BEHV,5170,773,RES & APP IN BEH ANLYS,"Magee,Sandy Kay",8,C,6,2
2017 Fall,1,BEHV,5170,773,RES & APP IN BEH ANLYS,"Magee,Sandy Kay",8,W,3,1
2017 Fall,1,BEHV,5170,993,RES & APP IN BEH ANLYS,"Magee,Sandy Kay",9,A,6,2
2017 Fall,1,BEHV,5170,993,RES & APP IN BEH ANLYS,"Magee,Sandy Kay",9,B,12,4
2017 Fall,1,BEHV,5170,993,RES & APP IN BEH ANLYS,"Magee,Sandy Kay",9,C,3,1
2017 Fall,1,BEHV,5170,993,RES & APP IN BEH ANLYS,"Magee,Sandy Kay",9,I,6,2
2017 Fall,1,BEHV,5250,001,TOPICS IN BEH ANA,"Smith,Rick G",28,A,63,21
2017 Fall,1,BEHV,5250,001,TOPICS IN BEH ANA,"Smith,Rick G",28,B,15,5
2017 Fall,1,BEHV,5250,001,TOPICS IN BEH ANA,"Smith,Rick G",28,C,3,1
2017 Fall,1,BEHV,5250,001,TOPICS IN BEH ANA,"Smith,Rick G",28,W,3,1
2017 Fall,1,BEHV,5250,005,TOPICS IN BEH ANA,"Rosales-Ruiz,Jesus",18,A,48,16
2017 Fall,1,BEHV,5250,005,TOPICS IN BEH ANA,"Rosales-Ruiz,Jesus",18,B,6,2
2017 Fall,1,BEHV,5250,786,TOPICS IN BEH ANA,"Morrison,Kenda",4,B,9,3
2017 Fall,1,BEHV,5250,786,TOPICS IN BEH ANA,"Morrison,Kenda",4,W,3,1
2017 Fall,1,BEHV,5250,981,TOPICS IN BEH ANA,"Morrison,Kenda",5,A,9,3
2017 Fall,1,BEHV,5250,981,TOPICS IN BEH ANA,"Morrison,Kenda",5,B,6,2
2017 Fall,1,BEHV,5250,986,TOPICS IN BEH ANA,"Morrison,Kenda",12,A,27,9
2017 Fall,1,BEHV,5250,986,TOPICS IN BEH ANA,"Morrison,Kenda",12,B,6,2
2017 Fall,1,BEHV,5250,986,TOPICS IN BEH ANA,"Morrison,Kenda",12,W,3,1
2017 Fall,1,BEHV,5330,001,VERBAL BEH & ANALYSIS,"Ortu,Daniele",15,A,42,14
2017 Fall,1,BEHV,5330,001,VERBAL BEH & ANALYSIS,"Ortu,Daniele",15,B,3,1
2017 Fall,1,BEHV,5810,715,PRACTICUM,"Hunter,Mary",24,A,66,22
2017 Fall,1,BEHV,5810,715,PRACTICUM,"Hunter,Mary",24,B,3,1
2017 Fall,1,BEHV,5810,715,PRACTICUM,"Hunter,Mary",24,C,3,1
2017 Fall,1,BEHV,5815,702,PRACTICUM,"Cihon,Traci Michelle",4,A,12,4
2017 Fall,1,BEHV,5815,705,PRACTICUM,"Rosales-Ruiz,Jesus",6,A,18,6
2017 Fall,1,BEHV,5900,984,SPECIAL PROBLEMS,"Gilbert,Marilyn Ruth",4,A,6,2
2017 Fall,1,BEHV,5900,984,SPECIAL PROBLEMS,"Gilbert,Marilyn Ruth",4,B,3,1
2017 Fall,1,BEHV,5900,984,SPECIAL PROBLEMS,"Gilbert,Marilyn Ruth",4,F,3,1
2017 Fall,1,BEHV,5910,788,SPECIAL PROBLEMS,"Morrison,Kenda",8,A,15,5
2017 Fall,1,BEHV,5910,788,SPECIAL PROBLEMS,"Morrison,Kenda",8,B,9,3
2017 Fall,1,BEHV,5910,988,SPECIAL PROBLEMS,"Morrison,Kenda",6,A,6,2
2017 Fall,1,BEHV,5910,988,SPECIAL PROBLEMS,"Morrison,Kenda",6,B,12,4
2017 Fall,1,BEHV,5950,702,THESIS,"Cihon,Traci Michelle",4,PR,12,4
2017 Fall,1,BEHV,5950,704,THESIS,"Toussaint,Karen Ann",4,A,6,2
2017 Fall,1,BEHV,5950,704,THESIS,"Toussaint,Karen Ann",4,PR,6,2
2017 Fall,1,BEHV,5950,706,THESIS,"Smith,Rick G",6,A,3,1
2017 Fall,1,BEHV,5950,706,THESIS,"Smith,Rick G",6,PR,15,5
2017 Fall,1,BEHV,5950,707,THESIS,"Ala'I-Rosales,Shahla S",6,A,6,2
2017 Fall,1,BEHV,5950,707,THESIS,"Ala'I-Rosales,Shahla S",6,PR,12,4
2017 Fall,1,BEHV,5950,708,THESIS,"Vaidya,Manish",5,A,3,1
2017 Fall,1,BEHV,5950,708,THESIS,"Vaidya,Manish",5,PR,12,4
2017 Fall,1,BIOC,3621,001,ELEMENTARY BIOCHEM,"Kunz,Daniel Anthony",105,A,69,23
2017 Fall,1,BIOC,3621,001,ELEMENTARY BIOCHEM,"Kunz,Daniel Anthony",105,B,54,18
2017 Fall,1,BIOC,3621,001,ELEMENTARY BIOCHEM,"Kunz,Daniel Anthony",105,C,75,25
2017 Fall,1,BIOC,3621,001,ELEMENTARY BIOCHEM,"Kunz,Daniel Anthony",105,D,60,20
2017 Fall,1,BIOC,3621,001,ELEMENTARY BIOCHEM,"Kunz,Daniel Anthony",105,F,36,12
2017 Fall,1,BIOC,3621,001,ELEMENTARY BIOCHEM,"Kunz,Daniel Anthony",105,I,3,1
2017 Fall,1,BIOC,3621,001,ELEMENTARY BIOCHEM,"Kunz,Daniel Anthony",105,W,18,6
2017 Fall,1,BIOC,3621,002,ELEMENTARY BIOCHEM,"Mittler,Ron",96,A,138,46
2017 Fall,1,BIOC,3621,002,ELEMENTARY BIOCHEM,"Mittler,Ron",96,B,102,34
2017 Fall,1,BIOC,3621,002,ELEMENTARY BIOCHEM,"Mittler,Ron",96,C,36,12
2017 Fall,1,BIOC,3621,002,ELEMENTARY BIOCHEM,"Mittler,Ron",96,D,9,3
2017 Fall,1,BIOC,3621,002,ELEMENTARY BIOCHEM,"Mittler,Ron",96,I,3,1
2017 Fall,1,BIOC,3621,002,ELEMENTARY BIOCHEM,"Shulaev,Vladimir",96,A,138,46
2017 Fall,1,BIOC,3621,002,ELEMENTARY BIOCHEM,"Shulaev,Vladimir",96,B,102,34
2017 Fall,1,BIOC,3621,002,ELEMENTARY BIOCHEM,"Shulaev,Vladimir",96,C,36,12
2017 Fall,1,BIOC,3621,002,ELEMENTARY BIOCHEM,"Shulaev,Vladimir",96,D,9,3
2017 Fall,1,BIOC,3621,002,ELEMENTARY BIOCHEM,"Shulaev,Vladimir",96,I,3,1
2017 Fall,1,BIOC,3622,501,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",24,A,30,10
2017 Fall,1,BIOC,3622,501,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",24,B,30,10
2017 Fall,1,BIOC,3622,501,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",24,C,6,2
2017 Fall,1,BIOC,3622,501,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",24,D,3,1
2017 Fall,1,BIOC,3622,501,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",24,F,3,1
2017 Fall,1,BIOC,3622,502,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",19,A,24,8
2017 Fall,1,BIOC,3622,502,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",19,B,30,10
2017 Fall,1,BIOC,3622,502,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",19,C,3,1
2017 Fall,1,BIOC,3622,503,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",24,A,63,21
2017 Fall,1,BIOC,3622,503,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",24,B,9,3
2017 Fall,1,BIOC,3622,504,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",24,A,24,8
2017 Fall,1,BIOC,3622,504,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",24,B,21,7
2017 Fall,1,BIOC,3622,504,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",24,C,21,7
2017 Fall,1,BIOC,3622,504,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",24,D,3,1
2017 Fall,1,BIOC,3622,504,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",24,W,3,1
2017 Fall,1,BIOC,3622,505,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",23,A,39,13
2017 Fall,1,BIOC,3622,505,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",23,B,18,6
2017 Fall,1,BIOC,3622,505,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",23,C,9,3
2017 Fall,1,BIOC,3622,505,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",23,D,3,1
2017 Fall,1,BIOC,3622,506,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",20,A,9,3
2017 Fall,1,BIOC,3622,506,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",20,B,27,9
2017 Fall,1,BIOC,3622,506,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",20,C,15,5
2017 Fall,1,BIOC,3622,506,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",20,D,3,1
2017 Fall,1,BIOC,3622,506,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",20,F,3,1
2017 Fall,1,BIOC,3622,506,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",20,W,3,1
2017 Fall,1,BIOC,3622,507,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",23,A,39,13
2017 Fall,1,BIOC,3622,507,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",23,B,15,5
2017 Fall,1,BIOC,3622,507,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",23,C,9,3
2017 Fall,1,BIOC,3622,507,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",23,F,6,2
2017 Fall,1,BIOC,3622,508,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",24,A,30,10
2017 Fall,1,BIOC,3622,508,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",24,B,30,10
2017 Fall,1,BIOC,3622,508,ELEM BIOCHEM LAB,"Brooks,Geoffrey Lance",24,C,12,4
2017 Fall,1,BIOC,4540,001,BIOCHEMISTRY I,"Dickstein,Rebecca",157,A,111,37
2017 Fall,1,BIOC,4540,001,BIOCHEMISTRY I,"Dickstein,Rebecca",157,B,111,37
2017 Fall,1,BIOC,4540,001,BIOCHEMISTRY I,"Dickstein,Rebecca",157,C,63,21
2017 Fall,1,BIOC,4540,001,BIOCHEMISTRY I,"Dickstein,Rebecca",157,D,33,11
2017 Fall,1,BIOC,4540,001,BIOCHEMISTRY I,"Dickstein,Rebecca",157,F,54,18
2017 Fall,1,BIOC,4540,001,BIOCHEMISTRY I,"Dickstein,Rebecca",157,W,99,33
2017 Fall,1,BIOC,4560,001,BIOCHEMISTRY LAB,"Brooks,Geoffrey Lance",40,A,99,33
2017 Fall,1,BIOC,4560,001,BIOCHEMISTRY LAB,"Brooks,Geoffrey Lance",40,B,6,2
2017 Fall,1,BIOC,4560,001,BIOCHEMISTRY LAB,"Brooks,Geoffrey Lance",40,C,3,1
2017 Fall,1,BIOC,4560,001,BIOCHEMISTRY LAB,"Brooks,Geoffrey Lance",40,W,12,4
2017 Fall,1,BIOC,4560,301,BIOCHEMISTRY LAB,"Brooks,Geoffrey Lance",21,,63,21
2017 Fall,1,BIOC,4560,304,BIOCHEMISTRY LAB,"Brooks,Geoffrey Lance",19,,57,19
2017 Fall,1,BIOC,4580,502,MOL BIOL & BIOTECH LAB,"Alberts,Arland Dulcey",10,A,27,9
2017 Fall,1,BIOC,4580,502,MOL BIOL & BIOTECH LAB,"Alberts,Arland Dulcey",10,B,3,1
2017 Fall,1,BIOC,5540,001,BIOCHEMISTRY I,"Dickstein,Rebecca",7,A,9,3
2017 Fall,1,BIOC,5540,001,BIOCHEMISTRY I,"Dickstein,Rebecca",7,C,6,2
2017 Fall,1,BIOC,5540,001,BIOCHEMISTRY I,"Dickstein,Rebecca",7,D,3,1
2017 Fall,1,BIOC,5540,001,BIOCHEMISTRY I,"Dickstein,Rebecca",7,W,3,1
2017 Fall,1,BIOC,6630,001,PROT STRUCT FUNCT,"Root,Douglas Donald",8,A,12,4
2017 Fall,1,BIOC,6630,001,PROT STRUCT FUNCT,"Root,Douglas Donald",8,B,9,3
2017 Fall,1,BIOC,6630,001,PROT STRUCT FUNCT,"Root,Douglas Donald",8,I,3,1
2017 Fall,1,BIOC,6940,737,INDV RESEARCH,"Dickstein,Rebecca",4,A,9,3
2017 Fall,1,BIOC,6940,737,INDV RESEARCH,"Dickstein,Rebecca",4,B,3,1
2017 Fall,1,BIOL,1000,001,DISCOVER LIFE SCI,"Atkinson,Sam F",26,A,63,21
2017 Fall,1,BIOL,1000,001,DISCOVER LIFE SCI,"Atkinson,Sam F",26,B,12,4
2017 Fall,1,BIOL,1000,001,DISCOVER LIFE SCI,"Atkinson,Sam F",26,D,3,1
2017 Fall,1,BIOL,1082,001,BIOLOGY FOR EDUCATORS,"Thompson,Ruthanne",138,A,69,23
2017 Fall,1,BIOL,1082,001,BIOLOGY FOR EDUCATORS,"Thompson,Ruthanne",138,B,144,48
2017 Fall,1,BIOL,1082,001,BIOLOGY FOR EDUCATORS,"Thompson,Ruthanne",138,C,117,39
2017 Fall,1,BIOL,1082,001,BIOLOGY FOR EDUCATORS,"Thompson,Ruthanne",138,D,27,9
2017 Fall,1,BIOL,1082,001,BIOLOGY FOR EDUCATORS,"Thompson,Ruthanne",138,F,48,16
2017 Fall,1,BIOL,1082,001,BIOLOGY FOR EDUCATORS,"Thompson,Ruthanne",138,W,9,3
2017 Fall,1,BIOL,1082,309,BIOLOGY FOR EDUCATORS,"Piccolo,Kimberly Coker",24,,72,24
2017 Fall,1,BIOL,1082,311,BIOLOGY FOR EDUCATORS,"Piccolo,Kimberly Coker",24,,72,24
2017 Fall,1,BIOL,1082,313,BIOLOGY FOR EDUCATORS,"Piccolo,Kimberly Coker",24,,72,24
2017 Fall,1,BIOL,1082,319,BIOLOGY FOR EDUCATORS,"Piccolo,Kimberly Coker",24,,72,24
2017 Fall,1,BIOL,1082,321,BIOLOGY FOR EDUCATORS,"Piccolo,Kimberly Coker",24,,72,24
2017 Fall,1,BIOL,1082,323,BIOLOGY FOR EDUCATORS,"Piccolo,Kimberly Coker",18,,54,18
2017 Fall,1,BIOL,1112,002,CONTEMPORARY BIOLOGY,"Ogden Jr,Samuel J",83,A,57,19
2017 Fall,1,BIOL,1112,002,CONTEMPORARY BIOLOGY,"Ogden Jr,Samuel J",83,B,69,23
2017 Fall,1,BIOL,1112,002,CONTEMPORARY BIOLOGY,"Ogden Jr,Samuel J",83,C,72,24
2017 Fall,1,BIOL,1112,002,CONTEMPORARY BIOLOGY,"Ogden Jr,Samuel J",83,D,24,8
2017 Fall,1,BIOL,1112,002,CONTEMPORARY BIOLOGY,"Ogden Jr,Samuel J",83,F,18,6
2017 Fall,1,BIOL,1112,002,CONTEMPORARY BIOLOGY,"Ogden Jr,Samuel J",83,W,9,3
2017 Fall,1,BIOL,1112,003,CONTEMPORARY BIOLOGY,"Ray,Janet Lynn",144,A,69,23
2017 Fall,1,BIOL,1112,003,CONTEMPORARY BIOLOGY,"Ray,Janet Lynn",144,B,114,38
2017 Fall,1,BIOL,1112,003,CONTEMPORARY BIOLOGY,"Ray,Janet Lynn",144,C,144,48
2017 Fall,1,BIOL,1112,003,CONTEMPORARY BIOLOGY,"Ray,Janet Lynn",144,D,45,15
2017 Fall,1,BIOL,1112,003,CONTEMPORARY BIOLOGY,"Ray,Janet Lynn",144,F,60,20
2017 Fall,1,BIOL,1112,301,CONTEMPORARY BIOLOGY,"Piccolo,Kimberly Coker",23,,69,23
2017 Fall,1,BIOL,1112,304,CONTEMPORARY BIOLOGY,"Piccolo,Kimberly Coker",23,,69,23
2017 Fall,1,BIOL,1112,307,CONTEMPORARY BIOLOGY,"Piccolo,Kimberly Coker",23,,69,23
2017 Fall,1,BIOL,1112,309,CONTEMPORARY BIOLOGY,"Piccolo,Kimberly Coker",24,,72,24
2017 Fall,1,BIOL,1112,311,CONTEMPORARY BIOLOGY,"Piccolo,Kimberly Coker",24,,72,24
2017 Fall,1,BIOL,1112,313,CONTEMPORARY BIOLOGY,"Piccolo,Kimberly Coker",18,,54,18
2017 Fall,1,BIOL,1112,319,CONTEMPORARY BIOLOGY,"Piccolo,Kimberly Coker",23,,69,23
2017 Fall,1,BIOL,1112,321,CONTEMPORARY BIOLOGY,"Piccolo,Kimberly Coker",22,,66,22
2017 Fall,1,BIOL,1112,329,CONTEMPORARY BIOLOGY,"Piccolo,Kimberly Coker",24,,72,24
2017 Fall,1,BIOL,1112,331,CONTEMPORARY BIOLOGY,"Piccolo,Kimberly Coker",23,,69,23
2017 Fall,1,BIOL,1132,001,ENVIRONMENTAL SCIENCE,"Atkinson,Sam F",219,A,240,80
2017 Fall,1,BIOL,1132,001,ENVIRONMENTAL SCIENCE,"Atkinson,Sam F",219,B,231,77
2017 Fall,1,BIOL,1132,001,ENVIRONMENTAL SCIENCE,"Atkinson,Sam F",219,C,105,35
2017 Fall,1,BIOL,1132,001,ENVIRONMENTAL SCIENCE,"Atkinson,Sam F",219,D,12,4
2017 Fall,1,BIOL,1132,001,ENVIRONMENTAL SCIENCE,"Atkinson,Sam F",219,F,57,19
2017 Fall,1,BIOL,1132,001,ENVIRONMENTAL SCIENCE,"Atkinson,Sam F",219,W,12,4
2017 Fall,1,BIOL,1132,002,ENVIRONMENTAL SCIENCE,"Hoeinghaus,Ana Paula Ferrari",56,A,66,22
2017 Fall,1,BIOL,1132,002,ENVIRONMENTAL SCIENCE,"Hoeinghaus,Ana Paula Ferrari",56,B,69,23
2017 Fall,1,BIOL,1132,002,ENVIRONMENTAL SCIENCE,"Hoeinghaus,Ana Paula Ferrari",56,C,18,6
2017 Fall,1,BIOL,1132,002,ENVIRONMENTAL SCIENCE,"Hoeinghaus,Ana Paula Ferrari",56,D,6,2
2017 Fall,1,BIOL,1132,002,ENVIRONMENTAL SCIENCE,"Hoeinghaus,Ana Paula Ferrari",56,F,6,2
2017 Fall,1,BIOL,1132,002,ENVIRONMENTAL SCIENCE,"Hoeinghaus,Ana Paula Ferrari",56,I,3,1
2017 Fall,1,BIOL,1132,003,ENVIRONMENTAL SCIENCE,"Ogden Jr,Samuel J",94,A,99,33
2017 Fall,1,BIOL,1132,003,ENVIRONMENTAL SCIENCE,"Ogden Jr,Samuel J",94,B,102,34
2017 Fall,1,BIOL,1132,003,ENVIRONMENTAL SCIENCE,"Ogden Jr,Samuel J",94,C,51,17
2017 Fall,1,BIOL,1132,003,ENVIRONMENTAL SCIENCE,"Ogden Jr,Samuel J",94,D,15,5
2017 Fall,1,BIOL,1132,003,ENVIRONMENTAL SCIENCE,"Ogden Jr,Samuel J",94,F,15,5
2017 Fall,1,BIOL,1132,004,ENVIRONMENTAL SCIENCE,"Bednarz,James Cary",35,A,15,5
2017 Fall,1,BIOL,1132,004,ENVIRONMENTAL SCIENCE,"Bednarz,James Cary",35,B,69,23
2017 Fall,1,BIOL,1132,004,ENVIRONMENTAL SCIENCE,"Bednarz,James Cary",35,C,15,5
2017 Fall,1,BIOL,1132,004,ENVIRONMENTAL SCIENCE,"Bednarz,James Cary",35,D,3,1
2017 Fall,1,BIOL,1132,004,ENVIRONMENTAL SCIENCE,"Bednarz,James Cary",35,F,3,1
2017 Fall,1,BIOL,1132,300,ENVIRONMENTAL SCIENCE,"Baxter-Slye,Jaime Lee",21,,63,21
2017 Fall,1,BIOL,1132,302,ENVIRONMENTAL SCIENCE,"Baxter-Slye,Jaime Lee",24,,72,24
2017 Fall,1,BIOL,1132,303,ENVIRONMENTAL SCIENCE,"Baxter-Slye,Jaime Lee",24,,72,24
2017 Fall,1,BIOL,1132,305,ENVIRONMENTAL SCIENCE,"Baxter-Slye,Jaime Lee",24,,72,24
